createTimeISO,Likes,text,uniqueId,videoWebUrl,Sentiment,Sentiment_category,topic_id,topic_name
2024-06-17,1,please watch last video rhode,angelvs777,https://www.tiktok.com/@rhode/video/7381571000300817707,0.0,Neutral,2,iPhone Case Requests
2024-06-18,0,new influencer wants collaborate would like show products review,aria.tipss,https://www.tiktok.com/@rhode/video/7381571000300817707,0.1681818181818181,Positive,11,Positive Reviews and Wishes
2024-06-18,0,look pretty rhode skin id love receive try well chance collaborate receive gift,hannamietz,https://www.tiktok.com/@rhode/video/7381571000300817707,0.375,Positive,1,Orders Inquiry or Customer Serivce
2024-06-08,7199,rhode begging make rhode available sephora ulta people would buy,wrddalya,https://www.tiktok.com/@rhode/video/7378227258986646826,0.4,Positive,11,Positive Reviews and Wishes
2024-06-08,5966,please tell us isnt final packaging,nessa34781,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,6,Hailey Bieber & Rhode
2024-06-08,1782,international shipping please two years wan na try well,amira_hudson,https://www.tiktok.com/@rhode/video/7378227258986646826,-0.1,Neutral,0,Product Love and Requests
2024-06-08,379,fair influencers getting even know release date free,buzzohlol,https://www.tiktok.com/@rhode/video/7378227258986646826,0.55,Strongly Positive,7,Positive Sentiment & Product Appreciation
2024-06-08,293,wonder much want,mf130696,https://www.tiktok.com/@rhode/video/7378227258986646826,0.2,Positive,10,Product Requests and Online Availability
2024-06-09,67,please come australian mecca sephora please,not_barbie253,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-09,13,please come aus rhode babe,zieeebeeee,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,6,Hailey Bieber & Rhode
2024-06-08,17,pls ship belgium,anaisdebruynne,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-08,20,please please ship uk,just_a_smalltowngirl_,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-08,22,rhode skin pls pls put sell sephora,ellaew123,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-08,11,pigment everything,naya_n85,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-08,6,tired waiting dropping,carolinnaahh,https://www.tiktok.com/@rhode/video/7378227258986646826,-0.4,Negative,4,Product Interest and Orders
2024-06-08,6,look natural pigment,gitter_shine,https://www.tiktok.com/@rhode/video/7378227258986646826,0.1,Positive,7,Positive Sentiment & Product Appreciation
2024-06-08,5,give rachel,aminaoui,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,0,Product Love and Requests
2024-06-08,1,would rhode pr gorg,allanah.simpson,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,4,Product Interest and Orders
2024-06-08,6,pls release dubai,parmisvatandoust,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-09,1,need rhode come new zealand,delie.w0ods,https://www.tiktok.com/@rhode/video/7378227258986646826,0.1363636363636363,Positive,5,Excitement for New Products
2024-06-09,3,international shipping pls,raiibuck,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,0,Product Love and Requests
2024-06-09,2,please beg start shipping netherlands,nienke_ter_beest,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,10,Product Requests and Online Availability
2024-06-11,3,need blush proceeds add cart,katie_alexander31,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,2,iPhone Case Requests
2024-06-09,1,libs need,.katie78,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-10,1,pigment,hedgekkfi0s,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,0,Product Love and Requests
2024-06-09,1,giselle order,tiffanyswrld,https://www.tiktok.com/@rhode/video/7378227258986646826,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-06-09,3391,wish packaging gray like brown,micaiahmm,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-09,1402,ohh final packaging,nessa34781,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-09,710,gon na sell within minutes make enough go around time,lex.uhh3,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,2,iPhone Case Requests
2024-06-10,194,australia please beg,kirralee,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-09,31,need international shipping giirll,krn_os,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,0,Product Love and Requests
2024-06-09,169,want worldwide shipping please,ohk311,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,0,Product Love and Requests
2024-06-09,29,marketing team slayed,julirbz,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,10,sephora thailand,0my_l0ve0,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,42,wish get saudi arabia,1994nobody,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-09,63,olive green,crownsofbeauty,https://www.tiktok.com/@rhode/video/7378559309631753514,-0.2,Negative,11,Positive Reviews and Wishes
2024-06-09,138,rhode must sephora,emmeberisha,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-09,4,hope see dubai pls,parmisvatandoust,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,10,Product Requests and Online Availability
2024-06-09,48,ready need badly,itsisaabelmarie,https://www.tiktok.com/@rhode/video/7378559309631753514,-0.2499999999999999,Negative,14,Requests for Products
2024-06-09,21,ready blu yay,sonakaz,https://www.tiktok.com/@rhode/video/7378559309631753514,0.2,Positive,14,Requests for Products
2024-06-09,8,freaking cute,hannahjuneva,https://www.tiktok.com/@rhode/video/7378559309631753514,0.5,Strongly Positive,13,Positive Reviews and Shade Inquiries
2024-06-09,11,international shipping girlies please waiting forever,talayeh,https://www.tiktok.com/@rhode/video/7378559309631753514,0.0,Neutral,0,Product Love and Requests
2024-06-09,7,mean theyre releasing tomorrow,att1716,https://www.tiktok.com/@rhode/video/7378559309631753514,-0.3125,Negative,10,Product Requests and Online Availability
2024-06-09,7,yes ready,babybrownrice,https://www.tiktok.com/@rhode/video/7378559309631753514,0.2,Positive,2,iPhone Case Requests
2024-06-09,5,damn hopefully sell fast,ayoitsmariah21,https://www.tiktok.com/@rhode/video/7378559309631753514,0.2,Positive,2,iPhone Case Requests
2024-06-10,345,marketing team never misses,your.girlguide,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,108,pls rhode sephora worldwide,itshannahschauko,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,142,marketing genius,naturallylorii,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,8,Product Experiences & Review
2024-06-10,34,miss alex cosani slay,dora.winifred.read,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-10,5,need cries mexican,krn_os,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-10,9,ad cute,ashleypandrade,https://www.tiktok.com/@rhode/video/7378891792785214762,0.5,Strongly Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,3,excited even though get cuz live nigeria,favwriter1,https://www.tiktok.com/@rhode/video/7378891792785214762,0.2556818181818182,Positive,4,Product Interest and Orders
2024-06-10,8,come th seen website,xxo.mera,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,10,Product Requests and Online Availability
2024-06-10,5,ah marketing good every tine,rhehazel,https://www.tiktok.com/@rhode/video/7378891792785214762,0.7,Strongly Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,7,pretty need know dropping,_olivette_et_violette,https://www.tiktok.com/@rhode/video/7378891792785214762,0.25,Positive,7,Positive Sentiment & Product Appreciation
2024-06-10,1,mila,gigispam1607,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,0,Product Love and Requests
2024-06-10,0,ned rhode poland begging,malinovska.00,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,6,Hailey Bieber & Rhode
2024-06-10,3,wow excited,11lliina,https://www.tiktok.com/@rhode/video/7378891792785214762,0.2375,Positive,5,Excitement for New Products
2024-06-10,1,bring brazil,tarbertoldi,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,3,drop today,user8135368071801,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,10,Product Requests and Online Availability
2024-06-10,2,please make internacional shipping happens,rebeegos,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,14,Requests for Products
2024-06-10,2,theyre like barbies love,rainotnya,https://www.tiktok.com/@rhode/video/7378891792785214762,0.5,Strongly Positive,7,Positive Sentiment & Product Appreciation
2024-06-10,1,blush hailey wearing,sooophhiaa,https://www.tiktok.com/@rhode/video/7378891792785214762,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,22,bring rhode sephora,halieofficial1,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-09,50,please ship europe like netherlands got money spend,nienke_ter_beest,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,8,Product Experiences & Review
2024-06-11,2,shade third girl wearing,loloauthor,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,8,petition bring back jellybean,.victoriassecrettangel,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,3,going add shipping locations,lunasaurusrex_,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,0,Product Love and Requests
2024-06-10,3,tomorrow tell us,jackieb_11,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,2,patiently waiting,pr_kxte,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,4,Product Interest and Orders
2024-06-10,3,anyone know shade first girl wearing,j_mimaf,https://www.tiktok.com/@rhode/video/7378596995562261803,0.25,Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,1,please bring back jellybean,franniemay_13,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-09,2,dreaming pr packet rhode obsessed rhode,verronax,https://www.tiktok.com/@rhode/video/7378596995562261803,-0.5,Negative,4,Product Interest and Orders
2024-06-10,1,beyond obsessed latina beauty creator ready test latina girlies,ximenamoreno__,https://www.tiktok.com/@rhode/video/7378596995562261803,-0.15,Negative,10,Product Requests and Online Availability
2024-06-10,1,hury,rayowendy,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,0,Product Love and Requests
2024-06-09,1,ugh,meridiiaz,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-06-09,3,normally blush girl look amazing really see much time effort love put rhode,nienke_ter_beest,https://www.tiktok.com/@rhode/video/7378596995562261803,0.33,Positive,0,Product Love and Requests
2024-06-09,1,mehavent tried anything rhode skin yet,sabinamemishiasllanaj,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,1,yes wait,wendii.elly,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,1,rhodee please booth toronto,jenahhhhhhhhhh,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,14,Requests for Products
2024-06-09,2,ah,sallysallysalma,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,2,iPhone Case Requests
2024-06-09,1,matilda ate,givernyimdunkel,https://www.tiktok.com/@rhode/video/7378596995562261803,0.0,Neutral,2,iPhone Case Requests
2024-06-10,2305,miss rhode gives us bronzy colours pink,tnh7194,https://www.tiktok.com/@rhode/video/7378906281806941482,-0.1,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-10,1847,purchasing thank yew,sugarybisous,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-06-10,1323,pocket money price,pecan.pieee,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,14,Requests for Products
2024-06-10,447,sleepy girl toasted teddy perfect everyday blu,rm.lifeverse,https://www.tiktok.com/@rhode/video/7378906281806941482,0.4,Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,864,aw got ta wait whole days,buddy541ev,https://www.tiktok.com/@rhode/video/7378906281806941482,0.2,Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,43,spicy marg every shade pretty,victorialyn,https://www.tiktok.com/@rhode/video/7378906281806941482,0.25,Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,732,toasted teddy calling name,shabanab15,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,27,spicy marg calling,stellakane09,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,32,buying sleepy girl bc sleepy girl,samantha___b,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,35,names cute,samarahmartin,https://www.tiktok.com/@rhode/video/7378906281806941482,0.5,Strongly Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,71,girl wait long drop,ugcwithesra3,https://www.tiktok.com/@rhode/video/7378906281806941482,-0.05,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,198,juice box need,turnedmyswagon,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,18,skin dreaming,virgoseason9196,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,0,Product Love and Requests
2024-06-10,19,juice box ned,alysonbaxter__,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,54,already obsessed,izzycarmeliarose1,https://www.tiktok.com/@rhode/video/7378906281806941482,-0.5,Negative,10,Product Requests and Online Availability
2024-06-10,1,pretty hailey,ablgailsosaa,https://www.tiktok.com/@rhode/video/7378906281806941482,0.25,Positive,6,Hailey Bieber & Rhode
2024-06-10,23,need rn,courtneylynkennedy,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-10,6,jenna wish rhode sephora,lettingthelightin,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,21,love skincare ive obsessed blu def getting send want hehe,moonbbyterri,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,1,Orders Inquiry or Customer Serivce
2024-06-10,8,adorable,charinecheungg,https://www.tiktok.com/@rhode/video/7378906281806941482,0.5,Strongly Positive,0,Product Love and Requests
2024-06-10,12,toasted teddy,its_meee951,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,8,talk bronze terracotta,jordantaylorrr_,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,14,Requests for Products
2024-06-10,8,shades immaculate,00827a__,https://www.tiktok.com/@rhode/video/7378906281806941482,0.0,Neutral,0,Product Love and Requests
2024-06-09,616,international shipping waiting years,amira_hudson,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,0,Product Love and Requests
2024-06-09,226,please ship europe,girlrottblog,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-09,176,wedding days hope get hands,leahmarville,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,4,Product Interest and Orders
2024-06-09,36,rhode sleep much anxiety dream woke sold,upyourasstotheleft,https://www.tiktok.com/@rhode/video/7378537137932864814,0.2,Positive,13,Positive Reviews and Shade Inquiries
2024-06-09,4,rhode make case iphone,a.33.m,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,2,iPhone Case Requests
2024-06-09,91,years still shipping australia,isabellalaws_,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,0,Product Love and Requests
2024-06-09,1,need rhode chile pls,danixharrys,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-09,43,would mind shipping australia pls,jm.bojanjac,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,9,lawd adding shipping internationally australia,lunasaurusrex_,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,0,Product Love and Requests
2024-06-09,30,sell get one stg,laurrrren17,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-09,9,rhode please booth torontoo,jenahhhhhhhhhh,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,14,Requests for Products
2024-06-09,16,ah wait,britt.reid,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-12,2,australia plss,chanelissy,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,2,rhode romaniapls,anastasiaelena605,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,6,Hailey Bieber & Rhode
2024-06-10,1,please make phone casas iphone,ekat1312,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,2,iPhone Case Requests
2024-06-10,1,youre gon na worldwide shipping mexico resellers really expensive charge almost double bringing products,itsandyfreckles,https://www.tiktok.com/@rhode/video/7378537137932864814,-0.25,Negative,0,Product Love and Requests
2024-06-09,1,cheek peek probably cutest thing ive ever heard,lilipod272,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-09,1,release date please mrs hailey,thalialopezmorales,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,6,Hailey Bieber & Rhode
2024-06-09,2,need go miami end month,celina1313,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-09,1,pls dubai,parmisvatandoust,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-09,1,maybe future pr package,clarataatay,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,8,Product Experiences & Review
2024-06-09,1,pls ship netherlands,emmzi3,https://www.tiktok.com/@rhode/video/7378537137932864814,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,444,new lip tint colors,user60221409e23,https://www.tiktok.com/@rhode/video/7378918175158684958,0.1363636363636363,Positive,5,Excitement for New Products
2024-06-10,257,official final packaging,nessa34781,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,336,decide one buy,lara.kekse,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,337,need worldwide shipping especially middle east,o21250,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,0,Product Love and Requests
2024-06-10,76,drop new phone cases lippies,jaylynnnevaeh,https://www.tiktok.com/@rhode/video/7378918175158684958,0.1363636363636363,Positive,2,iPhone Case Requests
2024-06-10,20,release sephora shoppersdrugmart please canadian,cineztys,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-10,7,decide one want,natalierosef,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-11,1,need every rhode product ulta sephora,nessahvalencia,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,11,Positive Reviews and Wishes
2024-06-10,6,ned sweden,paulinabergqvist,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,10,Product Requests and Online Availability
2024-06-10,15,drop new lip tints want buy time,beadedbyevie.xo,https://www.tiktok.com/@rhode/video/7378918175158684958,0.1363636363636363,Positive,10,Product Requests and Online Availability
2024-06-10,7,ned cherry berry,kaavyasr,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,10,Product Requests and Online Availability
2024-06-10,5,get shipping switzerland,swt.dianaaa,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,4,Product Interest and Orders
2024-06-10,13,toast gon na back stock,htx.elz,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,5,pls ship norway,.blondine00,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,1,need toasted teddy,itsanamar,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-11,4,wanted try barrier restore set saw discount code typed app glitched charged cancel order,aidanb43110,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,5,Excitement for New Products
2024-06-10,3,need toasted blush,motionpicsoundtrack,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,4,stay limited dition,user3373612380188,https://www.tiktok.com/@rhode/video/7378918175158684958,-0.0714285714285714,Neutral,14,Requests for Products
2024-06-11,1,new cases lip tints rhode skin,user3373612380188,https://www.tiktok.com/@rhode/video/7378918175158684958,0.1363636363636363,Positive,5,Excitement for New Products
2024-06-12,1,going come mxico rhode skin,marielaguilar19,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,6,Hailey Bieber & Rhode
2024-06-10,3,husband says need makeup need cute,prettylilone_3,https://www.tiktok.com/@rhode/video/7378918175158684958,0.5,Strongly Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,2,lovve,vedaszegi,https://www.tiktok.com/@rhode/video/7378918175158684958,0.0,Neutral,10,Product Requests and Online Availability
2024-06-10,3010,packaging bulky reason,username84486,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,3469,unpopular opinion actually love packaging,notrrsrr,https://www.tiktok.com/@rhode/video/7378909879559327018,0.5,Strongly Positive,9,Need for Rhode Products and Brand Love
2024-06-11,1914,lost plot like werent skincare brand,vveronicabby,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-10,1540,shades pretty,khrisneca,https://www.tiktok.com/@rhode/video/7378909879559327018,0.25,Positive,7,Positive Sentiment & Product Appreciation
2024-06-10,1248,need international shipping asap,elinbjornlingerr,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,0,Product Love and Requests
2024-06-10,352,please work international shipping,milfaqt,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,0,Product Love and Requests
2024-06-11,59,australia beg,morriedays,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,182,please restock salted caramel buy time,anissiennaa,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,71,hailey definitely girl,aleaaaa_ur_fav,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,56,ship canada,zorrothecat69,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,42,need shipping europe,yourgirlalig,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,5,Excitement for New Products
2024-06-10,51,look like milk blu,loly.lux,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-10,21,ok new lip tints hinting towards,d_fyi,https://www.tiktok.com/@rhode/video/7378909879559327018,0.3181818181818182,Positive,5,Excitement for New Products
2024-06-10,12,order ship worldwide please work first,saharxx3,https://www.tiktok.com/@rhode/video/7378909879559327018,0.25,Positive,12,Requests to bring back Lip Tints
2024-06-11,5,ship norway,.blondine00,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,10,Product Requests and Online Availability
2024-06-10,12,ugh want toasted teddy bad,jxkhnu,https://www.tiktok.com/@rhode/video/7378909879559327018,-0.6999999999999998,Strongly Negative,10,Product Requests and Online Availability
2024-06-10,2,please hailey ship guatemala,catkitty_miauu,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,12,Requests to bring back Lip Tints
2024-06-10,21,products worth truly wan na know purchase,meligisellee,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0499999999999999,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,4,need international shipping,thesevclub,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,0,Product Love and Requests
2024-06-11,3,yeah cool lets work shipping australia,eryn_skerman,https://www.tiktok.com/@rhode/video/7378909879559327018,0.35,Positive,0,Product Love and Requests
2024-06-11,3,please go international,angela_leone,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,2,iPhone Case Requests
2024-06-10,4,wait phone cases lippies coming,user166899003478902,https://www.tiktok.com/@rhode/video/7378909879559327018,0.0,Neutral,3,"Packaging, Restock, and Timing"
2024-06-10,2,names soo cute,saski,https://www.tiktok.com/@rhode/video/7378909879559327018,0.5,Strongly Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,158,oily skin safe,hanachiimarii,https://www.tiktok.com/@rhode/video/7378915258762546475,0.5,Strongly Positive,0,Product Love and Requests
2024-06-10,707,casually begging pr every rhode product know gon na sell,laurrrren17,https://www.tiktok.com/@rhode/video/7378915258762546475,-0.5000000000000001,Strongly Negative,2,iPhone Case Requests
2024-06-10,51,set alarm june,batyaspriv,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,2,iPhone Case Requests
2024-06-10,461,ur advertising immaculate,avaaahopkins,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,0,Product Love and Requests
2024-06-10,5,wait buy wish wasnt big,bbrielle234,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,13,Positive Reviews and Shade Inquiries
2024-06-10,2,one get,babyxogeminii,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,7,Positive Sentiment & Product Appreciation
2024-06-10,1,need know prices want shades,maceyjones____,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-10,24,every single shade good,thelifeofluu,https://www.tiktok.com/@rhode/video/7378915258762546475,0.3142857142857143,Positive,13,Positive Reviews and Shade Inquiries
2024-06-10,1,ritamaria need,myselfdea,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,9,Need for Rhode Products and Brand Love
2024-06-10,32,torn shades get,notallainah,https://www.tiktok.com/@rhode/video/7378915258762546475,0.0,Neutral,4,Product Interest and Orders
